mouse_strain,C57BL
gene_symbol,Sass6
pvalue,0.310441
gene_accession_id,MGI:1920026
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
mouse_life_stage,E9.5
parameter_id,MGP_IMM_028_001
analysis_id,2740631pt32616f
