mouse_life_stage,Late adult
gene_accession_id,MGI:97613
analysis_id,xz2q228s978y98o
gene_symbol,Plcb1
mouse_strain,C57BL
pvalue,0.7134345
parameter_id,MGP_CSD_008_001
parameter_name,Startle response
