parameter_id,IMPC_OFD_020_001
mouse_strain,C57BL
pvalue,0.456089
mouse_life_stage,Early adult
gene_accession_id,MGI:2670995
parameter_name,Distance travelled - total
gene_symbol,Trp53i11
analysis_id,l24x5vu35j1g83h
