parameter_id,HRWLLA_OFD_011_001
pvalue,0.822885
analysis_id,gw2cskmh3j7ia2u
gene_accession_id,MGI:1914556
mouse_life_stage,Early adult
parameter_name,Periphery resting time
mouse_strain,C57BL
gene_symbol,Zc2hc1a
