mouse_life_stage,Late adult
mouse_strain,C57BL
analysis_id,75s2r891b09n15a
pvalue,0.8481784
parameter_name,Resting CD8+ T cells - % of CD8+
gene_accession_id,MGI:1345282
parameter_id,MGP_MLN_014_001
gene_symbol,Slc30a4
