parameter_id,MGP_IMM_026_001
analysis_id,jx99dde873o02fg
mouse_strain,C57BL
gene_accession_id,MGI:2685053
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
gene_symbol,Ntmt2
mouse_life_stage,Early adult
pvalue,0.1299037
