parameter_id,MGP_MLN_014_001
pvalue,0.5241169
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Early adult
gene_symbol,Slc30a4
analysis_id,95xci828yjr05k2
