parameter_id,IMPC_CSD_036_001
gene_symbol,Slc28a2
parameter_name,Startle response
pvalue,0.7639657
gene_accession_id,MGI:1913105
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,4bq6n72cur223g1
