parameter_id,IMPC_XRY_025_001
parameter_name,Tibia
mouse_strain,C57BL
gene_symbol,Sfpq
mouse_life_stage,Early adult
pvalue,0.8984585
gene_accession_id,MGI:1918764
analysis_id,08ct16mv6nnq2pd
