mouse_strain,C57BL
parameter_name,Coat - color pattern - back
pvalue,0.4406509
gene_symbol,Tatdn3
parameter_id,IMPC_CSD_008_001
mouse_life_stage,Early adult
analysis_id,9q774s14j2v5120
gene_accession_id,MGI:1916222
