parameter_id,MGP_IMM_048_001
analysis_id,5779tk54fqu9184
gene_accession_id,MGI:104848
parameter_name,Follicular B cells - % of B2 cells
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.1952326
gene_symbol,Inpp1
