mouse_life_stage,E12.5
parameter_name,Effector NK cells - % of CD45+
pvalue,0.422498
analysis_id,b8jg0qn0sf73dcs
gene_symbol,Eprs1
mouse_strain,C57BL
gene_accession_id,MGI:97838
parameter_id,MGP_IMM_099_001
