parameter_id,IMPC_CSD_012_001
pvalue,0.6518613
mouse_strain,C57BL
analysis_id,8x0hn7rr94o2qe0
gene_symbol,Eprs1
mouse_life_stage,E12.5
parameter_name,Coat - hair distribution - head
gene_accession_id,MGI:97838
