parameter_id,JAX_OFD_007_001
pvalue,0.9551797
mouse_strain,C57BL
analysis_id,8e750fe9cth43sw
mouse_life_stage,Early adult
parameter_name,Whole arena resting time
gene_symbol,Etfdh
gene_accession_id,MGI:106100
