mouse_life_stage,Early adult
gene_accession_id,MGI:2444113
gene_symbol,Nemp2
parameter_name,White blood cell count
mouse_strain,C57BL
pvalue,0.644659
parameter_id,IMPC_HEM_001_001
analysis_id,hq033432q6if3f7
