gene_symbol,Mecom
analysis_id,o1c5l504ycj3z48
mouse_strain,C57BL
parameter_id,IMPC_FEA_107_001
gene_accession_id,MGI:95457
mouse_life_stage,E12.5
parameter_name,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
pvalue,0.452543
