mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:88071
parameter_id,MGP_MLN_006_001
analysis_id,i829s3v70a8z6q4
mouse_life_stage,Early adult
gene_symbol,Arnt
pvalue,0.7740613
