parameter_id,IMPC_DXA_009_001
gene_accession_id,MGI:1927379
analysis_id,579k4j99ij452hf
parameter_name,Fat/Body weight
mouse_life_stage,Early adult
gene_symbol,Rhbg
pvalue,0.09057789
mouse_strain,C57BL
