parameter_id,IMPC_HEM_002_001
pvalue,0.552287
mouse_strain,C57BL
analysis_id,u40o3ckb4s200qb
parameter_name,Red blood cell count
mouse_life_stage,Early adult
gene_symbol,Pld1
gene_accession_id,MGI:109585
