mouse_strain,C57BL
parameter_id,IMPC_IMM_069_001
gene_symbol,Ola1
parameter_name,Transitional B Cells (CD21/35 low)
gene_accession_id,MGI:1914309
mouse_life_stage,Early adult
pvalue,0.3184578
analysis_id,v4y40453d1csecg
