parameter_id,ESLIM_005_001_005
gene_symbol,Gpbp1l1
parameter_name,Bone Mineral Content
gene_accession_id,MGI:1924360
pvalue,0.4430425
analysis_id,qvzx02f633sfvds
mouse_strain,C57BL
mouse_life_stage,Early adult
