parameter_id,IMPC_GEL_057_001
gene_symbol,Atrn
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.491612
parameter_name,Heart looping
gene_accession_id,MGI:1341628
analysis_id,no10m6v0g48z023
