parameter_id,IMPC_IMM_067_001
analysis_id,wytn4hvv2y31lve
parameter_name,Follicular B Cells (CD21/35+)
gene_accession_id,MGI:1921262
pvalue,0.2476379
mouse_strain,C57BL
gene_symbol,Rap2b
mouse_life_stage,Early adult
