mouse_life_stage,Late adult
gene_symbol,Tbl1xr1
analysis_id,3d1t93684n396cn
pvalue,0.06406816
gene_accession_id,MGI:2441730
parameter_id,IMPC_GRS_010_001
mouse_strain,C57BL
parameter_name,Forelimb grip strength normalised against body weight
