mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Cholesterol ratio
gene_symbol,Tnni1
analysis_id,433m1lo8rq5k07l
pvalue,0.3251374
gene_accession_id,MGI:105073
parameter_id,IMPC_CBC_058_001
