mouse_strain,C57BL
parameter_id,IMPC_GRS_011_001
gene_symbol,Rab13
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
pvalue,0.1739174
gene_accession_id,MGI:1927232
analysis_id,w3809447hl6gj1b
mouse_life_stage,Early adult
