mouse_life_stage,Early adult
gene_accession_id,MGI:95457
pvalue,0.2510962
analysis_id,t43y7x19070kin4
mouse_strain,C3H
parameter_name,Eyelid morphology
gene_symbol,Mecom
parameter_id,IMPC_EYE_004_001
