gene_symbol,Tiprl
pvalue,0.307879
parameter_name,DN CD44+CD62L- NKT cells
analysis_id,dkjr93jw8tv372u
gene_accession_id,MGI:1915087
parameter_id,IMPC_IMM_046_001
mouse_life_stage,E12.5
mouse_strain,C57BL
