parameter_id,MGP_MLN_010_001
parameter_name,Resting Treg cells - % of Treg
analysis_id,1f4768pa8222h5f
pvalue,0.686699
gene_accession_id,MGI:2181659
gene_symbol,Tox
mouse_life_stage,Early adult
mouse_strain,C57BL
