parameter_id,IMPC_XRY_059_001
pvalue,0.8355721
gene_accession_id,MGI:95457
parameter_name,Shape of ribcage
mouse_life_stage,E12.5
gene_symbol,Mecom
mouse_strain,C57BL
analysis_id,00rjsv03f7i4yyb
