parameter_id,MGP_MLN_014_001
parameter_name,Resting CD8+ T cells - % of CD8+
mouse_strain,C57BL
gene_symbol,Gja10
mouse_life_stage,Early adult
pvalue,0.8104003
gene_accession_id,MGI:1339969
analysis_id,l21yd9il664z0e2
