parameter_id,M-G-P_016_001_005
mouse_life_stage,Early adult
parameter_name,Mean-cell-volume
mouse_strain,C57BL
pvalue,0.7282917
analysis_id,mvm29510q161678
gene_symbol,Dnajc8
gene_accession_id,MGI:1915848
