parameter_id,MGP_PBI_034_001
analysis_id,71ux5803oez1ro9
mouse_life_stage,Early adult
pvalue,0.8286089
gene_symbol,Slc17a9
parameter_name,B cell number
gene_accession_id,MGI:1919107
mouse_strain,C57BL
