parameter_id,ESLIM_007_001_009
parameter_name,Periphery average speed
mouse_strain,C57BL
analysis_id,6l2u01v2xicj8y5
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
pvalue,0.06370036
mouse_life_stage,Early adult
