mouse_life_stage,Middle aged adult
analysis_id,s5r3z882066b3ac
parameter_name,Resting CD8+ T cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_id,MGP_IMM_082_001
gene_symbol,Lpgat1
pvalue,0.8798878
