parameter_id,MGP_PBI_027_001
pvalue,0.5149077
mouse_life_stage,Early adult
parameter_name,NK cell number
analysis_id,0d279md23p9mu88
gene_accession_id,MGI:2684980
mouse_strain,C57BL
gene_symbol,Mms22l
