pvalue,0.4885036
gene_accession_id,MGI:1915087
mouse_strain,C57BL
parameter_id,IMPC_XRY_021_001
gene_symbol,Tiprl
analysis_id,923z3xl3h18rhju
mouse_life_stage,E12.5
parameter_name,Humerus
