mouse_life_stage,Early adult
analysis_id,p46kv941n496puk
mouse_strain,C57BL
gene_symbol,Ubxn11
parameter_name,Haemoglobin
gene_accession_id,MGI:1914836
pvalue,0.7607562
parameter_id,ESLIM_016_001_003
