mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,u8u0z4w1103p3zy
pvalue,0.5183793
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
parameter_name,Forelimb grip strength normalised against body weight
parameter_id,HRWLLA_GRS_010_001
