parameter_id,IMPC_CSD_029_001
gene_symbol,Pum1
gene_accession_id,MGI:1931749
parameter_name,Activity (body position)
pvalue,0.4003927
mouse_strain,C57BL
analysis_id,lwmq1b8603274b7
mouse_life_stage,Early adult
