pvalue,0.0662315
mouse_life_stage,Early adult
analysis_id,o2kzr55m95o1g2t
parameter_name,Chloride
mouse_strain,C57BL
gene_accession_id,MGI:1915848
parameter_id,HMGULA_CBC_003_001
gene_symbol,Dnajc8
