mouse_life_stage,Middle aged adult
mouse_strain,C57BL
analysis_id,6on463utwi3y987
gene_symbol,Slc30a4
parameter_id,HMGULA_CBC_018_001
gene_accession_id,MGI:1345282
pvalue,0.7189672
parameter_name,Glucose
