parameter_id,MGP_MLN_032_001
gene_accession_id,MGI:1888742
gene_symbol,Extl1
analysis_id,8b70d01v16qxq9r
pvalue,0.3107065
parameter_name,Effector NK cells - % of NK cells
mouse_life_stage,Early adult
mouse_strain,C57BL
