parameter_id,IMPC_IMM_005_002
mouse_life_stage,Early adult
analysis_id,0346p0l8hvl637j
mouse_strain,C57BL
pvalue,0.5818733
parameter_name,NK cells (Panel A) - % of live leukocytes (Panel A)
gene_accession_id,MGI:1921262
gene_symbol,Rap2b
