parameter_id,MGP_MLN_033_001
gene_accession_id,MGI:2685053
parameter_name,Resting NK cells - % of NK cells
gene_symbol,Ntmt2
mouse_strain,C57BL
pvalue,0.3825884
mouse_life_stage,Early adult
analysis_id,xo353xowj939254
