parameter_id,MGP_PBI_031_001
analysis_id,6i3iyta95v276nf
parameter_name,KLRG1+ mature NK cell number
mouse_strain,C57BL
gene_accession_id,MGI:99501
gene_symbol,Fgb
mouse_life_stage,E15.5
pvalue,0.9757638
