mouse_strain,C57BL
gene_accession_id,MGI:1914515
parameter_id,IMPC_HEM_001_001
mouse_life_stage,Early adult
pvalue,0.2164704
parameter_name,White blood cell count
analysis_id,h3l8py4869f0020
gene_symbol,Slc39a10
