parameter_id,MGP_PBI_040_001
gene_symbol,Secisbp2l
pvalue,0.4665273
parameter_name,Eosinophil number
mouse_strain,C57BL
gene_accession_id,MGI:1917604
analysis_id,o1801s9iaks1wbe
mouse_life_stage,Early adult
