mouse_strain,129SV
gene_symbol,Ddx27
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
pvalue,0.8257116
analysis_id,ng7cxo685rkzskc
parameter_name,Lens
parameter_id,IMPC_EYE_016_001
