parameter_id,IMPC_EYE_092_001
analysis_id,d8y8k497i5lwjsf
parameter_name,Retina (combined)
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:109356
pvalue,0.9394507
