parameter_id,IMPC_ACS_034_001
gene_symbol,Ddx27
parameter_name,% Pre-pulse inhibition - PPI2
pvalue,0.1649149
gene_accession_id,MGI:2385884
mouse_strain,129SV
mouse_life_stage,Early adult
analysis_id,lh90a9da003793k
