mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.2650975
gene_accession_id,MGI:1913506
parameter_name,Coat colouration
gene_symbol,Ssr2
analysis_id,050lnyt020zksp9
parameter_id,M-G-P_026_001_004
