parameter_id,MGP_IMM_071_001
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,1526o7b2p31xf2s
gene_symbol,OPN3
mouse_life_stage,Early adult
gene_accession_id,MGI:1338022
pvalue,0.8670922
mouse_strain,C57BL
