parameter_id,IMPC_CBC_012_001
mouse_life_stage,Early adult
gene_symbol,Zyg11b
mouse_strain,C57BL
parameter_name,Aspartate aminotransferase
pvalue,0.9390464
analysis_id,157i98932sd962j
gene_accession_id,MGI:2685277
