gene_accession_id,MGI:1336200
parameter_id,IMPC_CBC_010_001
analysis_id,1yk12i23eav9myr
mouse_strain,C50BL
gene_symbol,Hpca
parameter_name,Phosphorus
pvalue,0.8407458
mouse_life_stage,Late adult
