mouse_strain,C57BL
parameter_id,MGP_IMM_070_001
pvalue,0.852327
analysis_id,7296gegrxiu45cb
gene_symbol,Tbl1xr1
mouse_life_stage,Late adult
parameter_name,Total ab T cells - % of CD45+
gene_accession_id,MGI:2441730
