parameter_id,IMPC_GEL_011_001
mouse_strain,C57BL
mouse_life_stage,E15.5
gene_accession_id,MGI:99501
gene_symbol,Fgb
parameter_name,Embryo turning
analysis_id,11il6g9897prym0
pvalue,0.175881
