mouse_life_stage,E12.5
parameter_id,MGP_IMM_084_001
parameter_name,KLRG1+ CD8+ T cells - % of CD45+
mouse_strain,C57BL
gene_symbol,Fgb
gene_accession_id,MGI:99501
pvalue,0.8482928
analysis_id,pwizw721r7x798v
