gene_accession_id,MGI:2685277
parameter_id,IMPC_IPG_010_001
analysis_id,982b3j26exwi60d
pvalue,0.5043432
mouse_strain,C57BL
parameter_name,Fasted blood glucose concentration
mouse_life_stage,Early adult
gene_symbol,Zyg11b
