gene_symbol,Slc39a10
pvalue,0.5536273
parameter_id,IMPC_CBC_004_001
analysis_id,5zq5ii7mh27pa3n
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_accession_id,MGI:1914515
