parameter_id,IMPC_OFD_016_001
gene_symbol,Cisd2
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.8349621
gene_accession_id,MGI:1914256
analysis_id,21q080w8rml77bg
parameter_name,Center permanence time
