parameter_id,IMPC_IMM_065_001
mouse_life_stage,Early adult
parameter_name,B2B Cells
gene_accession_id,MGI:2685277
pvalue,0.1223703
mouse_strain,C57BL
analysis_id,0268rhz0b46sh55
gene_symbol,Zyg11b
