parameter_id,HMGULA_CBC_015_001
mouse_strain,C57BL
gene_symbol,Lpgat1
pvalue,0.1607719
analysis_id,7zg143qb4tujtiv
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:2446186
parameter_name,Total cholesterol
