mouse_life_stage,E9.5
mouse_strain,C57BL
analysis_id,8d19neoyl002eko
pvalue,0.08428936
parameter_id,IMPC_GEP_017_001
gene_accession_id,MGI:1917810
gene_symbol,Wars2
parameter_name,Facial Morphology
